SalesOrderID,ShipMethodID,ShipToAddressID,TerritoryID
69350,1,12928,10
69351,1,16786,10
69352,1,23011,8
69353,1,28543,8
69354,1,12114,7
69355,1,18920,7
69356,1,25741,8
69357,1,29648,7
69358,1,17484,6
69359,1,15190,6
69360,1,28807,8
69361,1,14442,7
69362,1,15659,10
69363,1,25908,10
69364,1,18710,1
69365,1,24191,6
69366,1,11955,1
69367,1,20328,4
69368,1,23748,4
69369,1,23162,4
69370,1,19521,1
69371,1,11874,9
69372,1,17443,9
69373,1,18006,9
69374,1,26180,9
69375,1,22491,9
69376,1,15382,9
69377,1,13145,9
69378,1,19955,9
69379,1,17879,4
69380,1,21688,6
69381,1,18609,4
69382,1,19185,4
69383,1,15878,4
69384,1,20301,4
69385,1,18340,10
69386,1,12303,7
69387,1,24286,7
69388,5,752,8
69389,5,455,6
69390,5,510,6
69391,5,503,6
69392,5,654,10
69393,5,756,3
69394,5,930,5
69395,5,644,10
69396,5,480,6
69397,5,454,6
69398,5,448,6
69399,5,489,6
69400,5,461,6
69401,5,447,6
69402,5,758,2
69403,5,916,5
69404,5,713,7
69405,5,957,5
69406,5,872,1
69407,5,1008,1
69408,5,859,1
69409,5,1032,4
69410,5,416,9
69411,5,1000,4
69412,5,596,4
69413,5,996,1
69414,5,599,3
69415,5,690,7
69416,5,795,3
69417,5,1031,4
69418,5,601,3
69419,5,931,5
69420,5,864,1
69421,5,854,1
69422,5,1099,1
69423,5,866,1
69424,5,594,3
69425,5,1076,3
69426,5,710,7
69427,5,676,7
69428,5,683,7
69429,5,696,7
69430,5,691,7
69431,5,711,7
69432,5,554,6
69433,5,708,7
69434,5,745,8
69435,5,680,7
69436,5,688,7
69437,5,684,7
69438,5,784,2
69439,5,427,9
69440,5,798,2
69441,5,1005,4
69442,5,779,2
69443,5,914,5
69444,5,754,8
69445,5,718,8
69446,5,496,6
69447,5,709,7
69448,5,501,6
69449,5,426,9
69450,5,829,2
69451,5,936,5
69452,5,909,5
69453,5,1070,4
69454,5,727,8
69455,5,490,6
69456,5,655,10
69457,5,739,8
69458,5,903,1
69459,5,940,5
69460,5,516,6
69461,5,658,10
69462,5,814,2
69463,5,576,3
69464,5,704,7
69465,5,987,5
69466,5,1015,4
69467,5,812,2
69468,5,585,3
69469,5,499,6
69470,5,641,10
69471,5,1104,1
69472,5,803,5
69473,5,796,2
69474,5,969,5
69475,5,899,1
69476,5,828,2
69477,5,714,7
69478,5,524,6
69479,5,538,6
69480,5,794,3
69481,5,816,2
69482,5,468,6
69483,5,522,6
69484,5,856,1
69485,5,919,5
69486,5,611,4
69487,5,839,1
69488,5,297,1
69489,5,765,2
69490,5,32,6
69491,5,413,9
69492,5,625,3
69493,5,763,2
69494,5,686,7
69495,5,562,3
69496,5,922,5
69497,5,666,10
69498,5,673,10
69499,5,819,2
69500,5,890,1
69501,5,597,4
69502,5,979,5
69503,5,1002,3
69504,5,737,8
69505,5,1053,4
69506,5,712,7
69507,5,802,2
69508,5,880,1
69509,5,1009,4
69510,5,954,5
69511,5,729,8
69512,5,603,4
69513,5,913,5
69514,5,1041,4
69515,5,587,4
69516,5,424,9
69517,5,1082,4
69518,5,915,5
69519,5,924,5
69520,5,502,6
69521,5,907,1
69522,5,459,6
69523,5,781,2
69524,5,905,1
69525,5,870,1
69526,5,766,2
69527,5,1030,4
69528,5,593,4
69529,5,897,1
69530,5,852,1
69531,5,679,7
69532,5,1040,4
69533,5,960,5
69534,5,793,2
69535,5,685,7
69536,5,607,4
69537,5,546,6
69538,5,519,6
69539,5,1078,4
69540,5,488,6
69541,5,553,6
69542,5,497,6
69543,5,657,10
69544,5,827,2
69545,5,608,4
69546,5,1071,4
69547,5,789,3
69548,5,533,6
69549,5,626,4
69550,5,409,9
69551,5,646,10
69552,5,1054,1
69553,5,412,9
69554,5,667,10
69555,5,671,10
69556,5,748,8
69557,5,648,10
69558,5,663,10
69559,5,1046,3
69560,5,460,6
69561,5,1080,3
69562,5,785,3
69563,5,665,10
69564,5,433,9
69565,5,908,5
69566,1,12731,4
69567,1,21069,9
69568,1,26847,9
69569,1,11640,9
69570,1,22448,9
69571,1,12586,9
69572,1,14260,9
69573,1,14733,9
69574,1,17959,9
69575,1,15038,8
69576,1,26934,8
69577,1,26162,8
69578,1,29341,7
69579,1,14318,7
69580,1,29547,8
69581,1,19747,7
69582,1,24106,7
69583,1,17802,4
69584,1,26531,4
69585,1,22509,1
69586,1,25133,1
69587,1,25073,6
69588,1,26038,6
69589,1,21619,6
69590,1,12016,6
69591,1,27193,1
69592,1,13794,1
69593,1,23945,1
69594,1,13756,1
69595,1,18129,6
69596,1,14938,1
69597,1,18993,6
69598,1,22950,4
69599,1,21878,6
69600,1,14332,4
69601,1,25152,4
69602,1,12651,1
69603,1,14999,6
69604,1,15752,1
69605,1,13729,1
69606,1,21481,8
69607,1,26969,7
69608,1,11791,8
69609,1,13121,7
69610,1,24755,10
69611,1,22330,10
69612,1,19946,8
69613,1,18973,8
69614,1,24605,1
69615,1,18899,1
69616,1,23198,4
69617,1,27464,4
69618,1,28966,1
69619,1,25107,4
69620,1,21311,4
69621,1,28541,4
69622,1,23056,4
69623,1,12783,4
69624,1,11456,7
69625,1,28563,9
69626,1,22214,9
69627,1,29494,9
69628,1,11536,9
69629,1,27911,9
69630,1,21262,9
69631,1,16675,9
69632,1,22172,9
69633,1,28349,9
69634,1,25177,9
69635,1,27840,6
69636,1,14908,4
69637,1,21455,4
69638,1,23088,4
69639,1,16330,4
69640,1,29214,6
69641,1,27415,4
69642,1,13018,8
69643,1,19193,8
69644,1,20779,10
69645,1,22631,8
69646,1,12073,8
69647,1,14335,10
69648,1,27297,7
69649,1,24256,10
69650,1,12748,7
69651,1,15947,8
69652,1,22619,8
69653,1,28971,9
69654,1,15451,9
69655,1,21212,9
69656,1,13347,9
69657,1,27919,8
69658,1,25247,9
69659,1,27251,4
69660,1,25057,6
69661,1,12885,9
69662,1,21989,9
69663,1,13741,9
69664,1,13797,9
69665,1,15803,9
69666,1,21583,9
69667,1,29709,9
69668,1,22903,9
69669,1,27682,8
69670,1,16480,6
69671,1,21639,6
69672,1,22357,4
69673,1,29851,4
69674,1,27048,6
69675,1,28571,4
69676,1,29552,4
69677,1,12519,6
69678,1,26572,6
69679,1,18986,4
69680,1,13367,4
69681,1,22654,1
69682,1,11976,4
69683,1,29712,6
69684,1,17653,1
69685,1,23993,6
69686,1,23623,4
69687,1,21082,4
69688,1,15064,4
69689,1,25838,10
69690,1,26940,4
69691,1,15039,4
69692,1,17686,4
69693,1,21754,6
69694,1,26792,6
69695,1,22993,10
69696,1,27826,7
69697,1,29431,8
69698,1,21628,10
69699,1,22204,7
69700,1,26565,1
69701,1,17374,4
69702,1,15130,6
69703,1,26410,1
69704,1,16860,4
69705,1,17284,4
69706,1,20567,6
69707,1,24375,9
69708,1,18994,9
69709,1,22188,9
69710,1,21461,9
69711,1,16618,4
69712,1,12951,1
69713,1,14963,4
69714,1,23628,4
69715,1,21281,4
69716,1,13384,4
69717,1,23258,7
69718,1,23358,8
69719,1,20178,10
69720,1,23763,8
69721,1,21320,9
69722,1,21491,9
69723,1,29175,9
69724,1,22864,9
69725,1,26119,9
69726,1,26652,9
69727,1,26847,9
69728,1,23499,9
69729,1,26867,9
69730,1,21491,9
69731,1,24650,10
69732,1,26612,10
69733,1,14333,7
69734,1,15493,8
69735,1,20157,10
69736,1,26274,8
69737,1,24330,8
69738,1,28642,7
69739,1,11826,6
69740,1,22168,6
69741,1,20686,4
69742,1,27338,4
69743,1,15031,4
69744,1,26626,4
69745,1,29794,1
69746,1,18913,1
69747,1,26877,6
69748,1,13582,4
69749,1,13874,4
69750,1,21615,6
69751,1,12931,1
69752,1,18968,10
69753,1,13387,10
69754,1,16267,7
69755,1,20188,8
69756,1,25507,7
69757,1,14620,8
69758,1,24016,6
69759,1,13644,6
69760,1,14351,8
69761,1,27050,4
69762,1,27399,4
69763,1,16674,4
69764,1,19152,4
69765,1,20465,4
69766,1,18193,1
69767,1,15896,1
69768,1,24353,4
69769,1,27799,10
69770,1,16870,8
69771,1,27950,8
69772,1,14472,8
69773,1,15269,10
69774,1,23524,10
69775,1,11834,9
69776,1,12383,9
69777,1,27613,9
69778,1,24640,9
69779,1,20613,9
69780,1,22565,9
69781,1,20357,9
69782,1,27396,4
69783,1,15624,1
69784,1,28852,4
69785,1,17995,1
69786,1,18646,4
69787,1,21406,1
69788,1,20025,4
69789,1,28220,10
69790,1,17848,10
69791,1,13309,9
69792,1,29041,10
69793,1,13860,10
69794,1,21769,10
69795,1,15420,9
69796,1,21962,9
69797,1,24589,9
69798,1,19320,9
69799,1,24411,8
69800,1,22552,8
69801,1,25657,10
69802,1,28159,10
69803,1,25244,7
69804,1,12329,7
69805,1,11793,4
69806,1,17040,1
69807,1,12133,6
69808,1,16486,1
69809,1,12461,4
69810,1,27832,4
69811,1,28891,4
69812,1,13224,6
69813,1,18637,6
69814,1,19409,4
69815,1,28212,6
69816,1,17529,1
69817,1,16085,6
69818,1,25377,6
69819,1,14691,6
69820,1,21104,1
69821,1,19,1
69822,1,28043,10
69823,1,18654,7
69824,1,28951,7
69825,1,29598,8
69826,1,20847,7
69827,1,23694,10
69828,1,24443,7
69829,1,13966,8
69830,1,18055,4
69831,1,19285,4
69832,1,14253,4
69833,1,27789,10
69834,1,13363,4
69835,1,19570,4
69836,1,29334,1
69837,1,12371,6
69838,1,23298,4
69839,1,23673,10
69840,1,20555,8
69841,1,21465,7
69842,1,18063,7
69843,1,15243,8
69844,1,13252,10
69845,1,15631,9
69846,1,22712,9
69847,1,17247,9
69848,1,22839,9
69849,1,18825,9
69850,1,27972,9
69851,1,20473,4
69852,1,26326,4
69853,1,18656,4
69854,1,16861,1
69855,1,21976,4
69856,1,14662,4
69857,1,21539,1
69858,1,24610,4
69859,1,29258,4
69860,1,19268,4
69861,1,18610,10
69862,1,25408,8
69863,1,22287,9
69864,1,27421,9
69865,1,16604,7
69866,1,14494,4
69867,1,25058,1
69868,1,27622,9
69869,1,13383,9
69870,1,16413,9
69871,1,17390,9
69872,1,16180,9
69873,1,22115,9
69874,1,22876,8
69875,1,27385,7
69876,1,29101,7
69877,1,17758,8
69878,1,14736,8
69879,1,25528,10
69880,1,23821,8
69881,1,23794,1
69882,1,28963,4
69883,1,22762,1
69884,1,23231,6
69885,1,11732,4
69886,1,18908,6
69887,1,17847,4
69888,1,27030,1
69889,1,13204,6
69890,1,16572,6
69891,1,19619,1
69892,1,27282,1
69893,1,23660,4
69894,1,14245,1
69895,1,14912,4
69896,1,12652,4
69897,1,19997,8
69898,1,26499,10
69899,1,24514,8
69900,1,22022,8
69901,1,12986,7
69902,1,20269,7
69903,1,15439,8
69904,1,11444,8
69905,1,23205,8
69906,1,22252,6
69907,1,17173,1
69908,1,13485,6
69909,1,24019,4
69910,1,16387,4
69911,1,16311,4
69912,1,17442,4
69913,1,15484,4
69914,1,23282,1
69915,1,19726,4
69916,1,15751,6
69917,1,14300,10
69918,1,24062,10
69919,1,26272,7
69920,1,12978,10
69921,1,28823,9
69922,1,23413,9
69923,1,15520,9
69924,1,12877,9
69925,1,15940,9
69926,1,11580,9
69927,1,20605,9
69928,1,21706,4
69929,1,16794,4
69930,1,15902,6
69931,1,23685,1
69932,1,13852,4
69933,1,29442,1
69934,1,11807,1
69935,1,12247,1
69936,1,18135,1
69937,1,29711,4
69938,1,27960,4
69939,1,19627,10
69940,1,13529,10
69941,1,27107,9
69942,1,22120,9
69943,1,13521,10
69944,1,25336,9
69945,1,16287,9
69946,1,23833,9
69947,1,26995,9
69948,1,17024,9
69949,1,14565,9
69950,1,28961,9
69951,1,21536,9
69952,1,29606,9
69953,1,27038,9
69954,1,26468,9
69955,1,13137,7
69956,1,15335,10
69957,1,13259,8
69958,1,22426,10
69959,1,21596,6
69960,1,13950,1
69961,1,20862,1
69962,1,18643,1
69963,1,16314,4
69964,1,17334,4
69965,1,24521,6
69966,1,13890,6
69967,1,16048,1
69968,1,25705,4
69969,1,14960,4
69970,1,23294,6
69971,1,25950,8
69972,1,27620,7
69973,1,29286,8
69974,1,29677,8
69975,1,24273,7
69976,1,22259,7
69977,1,18036,1
69978,1,13693,4
69979,1,26763,6
69980,1,19642,6
69981,1,16561,6
69982,1,19609,1
69983,1,16831,4
69984,1,19901,4
69985,1,22844,1
69986,1,24414,6
69987,1,13330,7
69988,1,25781,9
69989,1,25514,9
69990,1,29305,9
69991,1,23843,9
69992,1,16358,9
69993,1,14503,4
69994,1,26965,1
69995,1,21265,4
69996,1,14884,1
69997,1,13289,4
69998,1,21785,4
69999,1,20195,1
70000,1,17728,6
70001,1,27860,1
70002,1,11958,1
70003,1,15728,4
70004,1,13999,1
70005,1,18679,10
70006,1,13995,10
70007,1,17742,8
70008,1,26184,8
70009,1,14889,8
70010,1,16876,10
70011,1,18272,8
70012,1,27639,10
70013,1,11572,10
70014,1,26191,9
70015,1,27527,9
70016,1,12100,7
70017,1,15461,7
70018,1,17400,10
70019,1,26875,8
70020,1,27939,9
70021,1,28115,9
70022,1,28702,9
70023,1,26827,9
70024,1,19621,9
70025,1,28092,9
70026,1,15957,9
70027,1,15046,7
70028,1,21753,8
70029,1,24295,8
70030,1,13535,10
70031,1,29545,10
70032,1,24554,7
70033,1,11667,7
70034,1,17861,1
70035,1,16652,1
70036,1,12517,1
70037,1,23773,1
70038,1,15997,1
70039,1,22508,4
70040,1,13764,6
70041,1,17097,1
70042,1,19665,4
70043,1,14200,6
70044,1,23477,1
70045,1,15820,1
70046,1,24216,4
70047,1,27354,1
70048,1,26317,4
70049,1,12056,4
70050,1,14747,6
70051,1,29388,7
70052,1,14741,8
70053,1,27022,7
70054,1,27423,10
70055,1,27899,10
70056,1,28303,7
70057,1,26807,7
70058,1,18869,4
70059,1,25443,10
70060,1,28035,1
70061,1,22862,4
70062,1,21617,4
70063,1,14219,4
70064,1,11383,2
70065,1,27479,1
70066,1,11566,8
70067,1,17790,8
70068,1,18315,9
70069,1,16938,9
70070,1,18914,9
70071,1,12980,9
70072,1,15634,9
70073,1,25893,9
70074,1,14279,9
70075,1,21884,9
70076,1,14941,9
70077,1,25335,4
70078,1,12365,6
70079,1,24289,1
70080,1,26630,1
70081,1,28714,4
70082,1,25537,4
70083,1,20202,8
70084,1,24539,8
70085,1,12017,8
70086,1,23000,8
70087,1,21998,9
70088,1,28672,8
70089,1,24603,9
70090,1,16588,1
70091,1,26452,9
70092,1,16390,9
70093,1,21928,9
70094,1,18143,9
70095,1,17103,9
70096,1,13434,9
70097,1,25676,9
70098,1,26608,10
70099,1,13610,4
70100,1,19858,1
70101,1,18071,1
70102,1,17237,1
70103,1,12222,6
70104,1,21596,6
70105,1,13432,6
70106,1,13442,4
70107,1,26312,1
70108,1,18153,4
70109,1,21191,1
70110,1,18252,4
70111,1,18983,6
70112,1,14671,6
70113,1,19253,6
70114,1,16964,4
70115,1,24031,4
70116,1,20374,4
70117,1,13793,4
70118,1,24584,4
70119,1,23980,4
70120,1,25382,1
70121,1,15927,10
70122,1,16393,8
70123,1,25699,10
70124,1,25734,7
70125,1,24974,8
70126,1,26007,4
70127,1,16943,4
70128,1,29613,4
70129,1,23874,4
70130,1,21237,1
70131,1,15705,4
70132,1,11756,6
70133,1,16540,6
70134,1,19352,4
70135,1,26662,4
70136,1,19685,4
70137,1,24472,1
70138,1,13288,1
70139,1,29181,4
70140,1,16442,1
70141,1,16821,1
70142,1,28443,6
70143,1,12700,6
70144,1,14562,1
70145,1,23971,4
70146,1,28142,10
70147,1,18076,7
70148,1,20073,9
70149,1,13265,9
70150,1,13561,9
70151,1,12293,9
70152,1,27635,9
70153,1,16698,9
70154,1,22271,4
70155,1,14322,1
70156,1,24696,1
70157,1,25278,4
70158,1,12194,4
70159,1,19719,1
70160,1,24877,10
70161,1,25970,8
70162,1,29588,8
70163,1,18528,9
70164,1,28061,9
70165,1,29252,9
70166,1,14565,9
70167,1,24955,9
70168,1,21856,9
70169,1,24565,9
70170,1,12884,9
70171,1,13609,8
70172,1,22091,7
70173,1,22685,7
70174,1,22673,4
70175,1,19459,6
70176,1,13890,6
70177,1,17627,1
70178,1,17808,6
70179,1,17663,1
70180,1,15758,4
70181,1,13120,4
70182,1,24025,6
70183,1,20131,6
70184,1,23161,1
70185,1,15008,6
70186,1,18547,4
70187,1,25880,1
70188,1,14557,6
70189,1,19257,1
70190,1,16239,6
70191,1,25426,6
70192,1,23184,4
70193,1,24321,4
70194,1,26778,10
70195,1,27353,1
70196,1,27632,8
70197,1,19673,7
70198,1,25738,7
70199,1,23397,7
70200,1,13980,7
70201,1,25347,7
70202,1,29371,7
70203,1,13550,6
70204,1,25852,8
70205,1,26851,1
70206,1,25460,6
70207,1,25876,4
70208,1,19680,4
70209,1,18843,6
70210,1,19571,1
70211,1,28181,4
70212,1,26104,4
70213,1,13711,4
70214,1,21355,1
70215,1,24865,4
70216,1,14967,6
70217,1,20306,1
70218,1,26089,1
70219,1,28160,6
70220,1,14725,1
70221,1,12234,4
70222,1,14914,10
70223,1,17047,10
70224,1,21064,9
70225,1,22661,9
70226,1,13755,9
70227,1,19607,9
70228,1,27018,9
70229,1,19784,4
70230,1,15428,4
70231,1,16715,4
70232,1,13170,1
70233,1,20990,1
70234,1,27241,4
70235,1,20019,4
70236,1,11931,6
70237,1,13656,4
70238,1,17664,4
70239,1,23717,6
70240,1,25047,1
70241,1,18696,1
70242,1,13704,4
70243,1,20785,4
70244,1,21235,10
70245,1,29481,10
70246,1,27812,9
70247,1,26359,9
70248,1,24962,8
70249,1,19172,4
70250,1,19014,4
70251,1,20889,9
70252,1,29065,9
70253,1,20853,9
70254,1,20360,9
70255,1,17697,10
70256,1,28065,10
70257,1,21538,10
70258,1,17845,8
70259,1,26571,10
70260,1,11913,8
70261,1,24310,4
70262,1,22659,4
70263,1,21179,4
70264,1,13550,6
70265,1,28647,1
70266,1,12798,6
70267,1,18126,4
70268,1,23316,1
70269,1,25605,6
70270,1,20373,6
70271,1,24124,1
70272,1,29190,6
70273,1,22186,5
70274,1,27965,1
70275,1,17746,4
70276,1,28095,6
70277,1,28116,10
70278,1,27213,7
70279,1,12353,7
70280,1,16228,10
70281,1,18907,10
70282,1,13538,7
70283,1,24070,8
70284,1,13396,6
70285,1,28350,4
70286,1,18757,1
70287,1,17244,1
70288,1,27375,4
70289,1,28999,7
70290,1,19393,1
70291,1,21268,4
70292,1,20115,4
70293,1,26269,1
70294,1,21489,1
70295,1,22934,4
70296,1,20292,6
70297,1,17979,4
70298,1,16106,9
70299,1,25707,4
70300,1,17120,6
70301,1,19758,4
70302,1,27545,1
70303,1,28195,4
70304,1,20840,1
70305,1,12361,4
70306,1,14195,1
70307,1,28602,10
70308,1,14296,10
70309,1,23631,9
70310,1,22450,9
70311,1,27491,9
70312,1,13425,4
70313,1,13458,9
70314,1,15567,9
70315,1,29056,9
70316,1,13458,9
70317,1,21641,10
70318,1,29097,8
70319,1,17936,10
70320,1,14673,8
70321,1,20580,10
70322,1,15799,7
70323,1,16430,10
70324,1,28528,10
70325,1,21160,1
70326,1,27916,6
70327,1,24521,6
70328,1,17071,1
70329,1,14444,6
70330,1,21776,4
70331,1,26898,6
70332,1,25161,6
70333,1,18494,6
70334,1,12213,4
70335,1,22822,4
70336,1,24341,1
70337,1,17480,4
70338,1,22070,1
70339,1,18398,6
70340,1,27164,6
70341,1,21378,10
70342,1,16188,7
70343,1,23653,10
70344,1,17943,10
70345,1,26525,8
70346,1,13062,10
70347,1,26811,10
70348,1,18908,6
70349,1,13302,4
70350,1,28592,6
70351,1,18399,4
70352,1,22757,4
70353,1,25149,4
70354,1,15374,1
70355,1,25944,1
70356,1,15778,9
70357,1,28119,9
70358,1,28624,9
70359,1,20296,9
70360,1,14635,9
70361,1,16135,9
70362,1,29239,4
70363,1,29526,4
70364,1,12290,4
70365,1,27838,1
70366,1,18765,6
70367,1,20232,6
70368,1,19786,8
70369,1,29282,7
70370,1,19311,7
70371,1,14895,7
70372,1,18942,10
70373,1,25324,9
70374,1,14279,9
70375,1,15183,9
70376,1,19315,9
70377,1,24727,9
70378,1,16723,4
70379,1,23411,9
70380,1,18215,9
70381,1,22513,9
70382,1,12885,9
70383,1,25389,9
70384,1,13155,8
70385,1,20377,8
70386,1,18383,10
70387,1,29631,8
70388,1,23233,1
70389,1,24530,4
70390,1,19886,1
70391,1,29091,1
70392,1,18636,1
70393,1,15903,6
70394,1,21100,4
70395,1,21234,6
70396,1,28863,6
70397,1,13090,4
70398,1,16007,4
70399,1,28251,1
70400,1,14988,6
70401,1,12471,4
70402,1,14817,4
70403,1,20619,6
70404,1,14136,1
70405,1,26667,7
70406,1,11433,10
70407,1,12148,10
70408,1,11902,10
70409,1,12529,10
70410,1,12588,8
70411,1,27956,8
70412,1,28837,10
70413,1,25104,7
70414,1,29077,7
70415,1,23594,4
70416,1,22407,1
70417,1,16177,4
70418,1,19863,1
70419,1,26289,4
70420,1,24615,1
70421,1,26529,10
70422,1,26188,1
70423,1,16804,4
70424,1,24834,4
70425,1,20014,1
70426,1,12379,4
70427,1,19168,4
70428,1,26267,4
70429,1,28098,1
70430,1,12943,4
70431,1,11950,8
70432,1,23365,8
70433,1,23790,9
70434,1,19893,9
70435,1,12151,9
70436,1,18241,9
70437,1,22123,9
70438,1,16663,1
70439,1,20923,4
70440,1,15531,1
70441,1,16244,6
70442,1,22148,4
70443,1,21840,1
70444,1,16644,6
70445,1,28386,10
70446,1,28931,10
70447,1,20876,7
70448,1,22679,10
70449,1,26358,9
70450,1,27694,9
70451,1,28253,9
70452,1,16743,9
70453,1,16034,1
70454,1,13301,9
70455,1,27917,9
70456,1,24720,9
70457,1,13823,9
70458,1,11553,9
70459,1,15630,9
70460,1,26206,9
70461,1,28173,9
70462,1,22912,9
70463,1,16773,9
70464,1,26159,7
70465,1,16420,8
70466,1,18091,7
70467,1,25604,10
70468,1,12796,10
70469,1,18674,1
70470,1,15968,1
70471,1,16325,1
70472,1,28374,6
70473,1,15022,1
70474,1,25715,1
70475,1,26655,4
70476,1,21619,6
70477,1,13071,6
70478,1,22209,4
70479,1,27417,1
70480,1,24085,1
70481,1,25606,1
70482,1,15466,6
70483,1,24441,1
70484,1,23014,1
70485,1,15936,6
70486,1,25453,1
70487,1,12857,10
70488,1,25686,10
70489,1,16488,8
70490,1,17193,10
70491,1,26164,8
70492,1,17057,10
70493,1,13215,8
70494,1,19459,6
70495,1,29120,1
70496,1,11681,6
70497,1,19860,6
70498,1,20979,4
70499,1,21159,4
70500,1,20370,7
70501,1,12866,6
70502,1,26088,1
70503,1,12122,6
70504,1,12816,4
70505,1,15538,4
70506,1,13985,6
70507,1,25115,7
70508,1,14414,9
70509,1,15725,9
70510,1,20254,9
70511,1,20003,4
70512,1,28198,4
70513,1,15748,4
70514,1,12631,1
70515,1,16632,4
70516,1,15044,7
70517,1,24005,10
70518,1,18208,8
70519,1,23288,8
70520,1,25000,7
70521,1,18711,9
70522,1,21634,9
70523,1,28297,10
70524,1,27772,8
70525,1,25057,6
70526,1,14978,9
70527,1,26309,9
70528,1,17782,9
70529,1,23172,9
70530,1,13837,7
70531,1,29739,8
70532,1,22055,4
70533,1,18170,1
70534,1,21596,6
70535,1,12222,6
70536,1,14046,6
70537,1,27394,4
70538,1,19317,6
70539,1,15626,4
70540,1,11795,6
70541,1,27269,4
70542,1,13389,1
70543,1,22447,4
70544,1,22346,1
70545,1,24457,6
70546,1,12932,1
70547,1,25414,1
70548,1,22786,4
70549,1,24693,6
70550,1,26828,8
70551,1,18180,7
70552,1,17271,7
70553,1,29726,8
70554,1,20806,8
70555,1,29648,7
70556,1,22914,7
70557,1,25688,10
70558,1,20621,7
70559,1,19062,6
70560,1,22719,1
70561,1,26364,6
70562,1,19641,4
70563,1,15424,4
70564,1,23876,4
70565,1,29537,4
70566,1,20527,4
70567,1,16548,6
70568,1,13342,6
70569,1,15056,4
70570,1,23858,6
70571,1,27671,6
70572,1,28581,10
70573,1,16998,8
70574,1,17111,7
70575,1,26420,10
70576,1,22829,9
70577,1,27831,9
70578,1,12049,9
70579,1,14745,9
70580,1,17142,9
70581,1,27624,9
70582,1,12911,4
70583,1,15114,4
70584,1,19363,1
70585,1,25346,1
70586,1,17108,1
70587,1,26325,4
70588,1,12834,1
70589,1,24501,8
70590,1,17213,8
70591,1,12641,10
70592,1,29265,10
70593,1,24713,9
70594,1,24751,9
70595,1,22324,9
70596,1,17123,7
70597,1,23495,9
70598,1,20842,9
70599,1,28320,9
70600,1,21433,9
70601,1,22605,8
70602,1,18694,10
70603,1,14314,8
70604,1,25431,7
70605,1,20541,4
70606,1,25073,6
70607,1,26972,1
70608,1,16948,4
70609,1,29638,6
70610,1,24574,4
70611,1,28408,4
70612,1,28147,4
70613,1,20879,6
70614,1,27288,1
70615,1,24521,6
70616,1,11826,6
70617,1,27235,4
70618,1,22918,3
70619,1,20807,6
70620,1,27157,4
70621,1,23780,6
70622,1,24260,4
70623,1,20236,6
70624,1,15709,4
70625,1,22171,1
70626,1,15119,6
70627,1,13776,4
70628,1,23434,10
70629,1,28490,8
70630,1,18396,8
70631,1,29648,7
70632,1,15627,8
70633,1,23262,7
70634,1,20628,8
70635,1,23975,10
70636,1,16455,7
70637,1,15923,1
70638,1,25596,1
70639,1,15574,4
70640,1,26639,1
70641,1,18847,4
70642,1,16386,6
70643,1,16308,4
70644,1,14730,1
70645,1,26385,8
70646,1,27744,7
70647,1,13376,9
70648,1,18693,9
70649,1,13912,9
70650,1,12408,9
70651,1,28971,9
70652,1,18966,9
70653,1,20620,9
70654,1,26984,4
70655,1,28412,4
70656,1,14392,4
70657,1,25170,4
70658,1,19079,4
70659,1,20683,1
70660,1,13901,1
70661,1,23405,1
70662,1,22240,1
70663,1,20873,1
70664,1,17873,10
70665,1,11584,7
70666,1,17811,10
70667,1,23261,7
70668,1,16670,8
70669,1,21386,8
70670,1,27290,7
70671,1,27731,9
70672,1,21760,9
70673,1,27069,9
70674,1,11453,9
70675,1,13744,9
70676,1,29871,9
70677,1,29868,9
70678,1,22751,9
70679,1,23849,9
70680,1,22294,9
70681,1,24488,9
70682,1,14368,8
70683,1,18261,10
70684,1,26502,1
70685,1,21619,6
70686,1,18897,1
70687,1,25057,6
70688,1,16928,1
70689,1,17253,4
70690,1,28455,1
70691,1,19740,6
70692,1,22794,1
70693,1,21682,4
70694,1,27718,1
70695,1,16469,4
70696,1,11852,7
70697,1,18346,7
70698,1,14281,10
70699,1,26849,10
70700,1,28781,7
70701,1,17280,10
70702,1,12235,1
70703,1,14375,4
70704,1,12622,6
70705,1,22285,6
70706,1,17515,1
70707,1,19046,6
70708,1,13435,1
70709,1,16124,6
70710,1,23968,7
70711,1,18233,1
70712,1,24439,4
70713,1,15287,1
70714,1,15232,5
70715,1,14950,1
70716,1,15158,4
70717,1,16762,1
70718,1,19450,1
70719,1,29658,4
70720,1,19031,1
70721,1,12195,1
70722,1,15028,7
70723,1,27342,7
70724,1,27203,10
70725,1,11907,10
70726,1,20834,9
70727,1,12500,9
70728,1,28064,9
70729,1,29796,9
70730,1,18738,9
70731,1,20878,9
70732,1,24437,1
70733,1,12008,4
70734,1,28049,6
70735,1,13036,1
70736,1,28534,4
70737,1,22928,4
70738,1,18774,4
70739,1,24239,1
70740,1,13589,4
70741,1,16918,4
70742,1,23241,8
70743,1,26860,7
70744,1,27912,8
70745,1,26493,7
70746,1,15886,10
70747,1,27413,8
70748,1,22987,9
70749,1,15583,9
70750,1,16577,9
70751,1,24968,9
70752,1,27786,9
70753,1,24716,9
70754,1,15674,9
70755,1,21264,9
70756,1,20679,9
70757,1,25087,9
70758,1,17560,9
70759,1,25425,9
70760,1,26357,9
70761,1,21119,8
